,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2000,2013,2013,0,Total,71691,19517.0,"Census Tract 134.02, Philadelphia County, PA",14000US42101013402
2001,2013,2013,0,Total,55375,12126.0,"Census Tract 135, Philadelphia County, PA",14000US42101013500
2002,2013,2013,0,Total,107833,31177.0,"Census Tract 136.01, Philadelphia County, PA",14000US42101013601
2003,2013,2013,0,Total,71161,16199.0,"Census Tract 136.02, Philadelphia County, PA",14000US42101013602
2004,2013,2013,0,Total,28339,5114.0,"Census Tract 137, Philadelphia County, PA",14000US42101013700
2005,2013,2013,0,Total,25019,6962.000000000001,"Census Tract 138, Philadelphia County, PA",14000US42101013800
2006,2013,2013,0,Total,12612,2968.0,"Census Tract 139, Philadelphia County, PA",14000US42101013900
2007,2013,2013,0,Total,23679,4215.0,"Census Tract 140, Philadelphia County, PA",14000US42101014000
2008,2013,2013,0,Total,18068,4933.0,"Census Tract 141, Philadelphia County, PA",14000US42101014100
2009,2013,2013,0,Total,75033,11189.0,"Census Tract 142, Philadelphia County, PA",14000US42101014200
2010,2013,2013,0,Total,55368,16337.000000000002,"Census Tract 143, Philadelphia County, PA",14000US42101014300
2011,2013,2013,0,Total,29670,6765.999999999999,"Census Tract 144, Philadelphia County, PA",14000US42101014400
2012,2013,2013,0,Total,20172,4242.0,"Census Tract 145, Philadelphia County, PA",14000US42101014500
2013,2013,2013,0,Total,22635,6452.0,"Census Tract 146, Philadelphia County, PA",14000US42101014600
2014,2013,2013,0,Total,8979,2318.0,"Census Tract 147, Philadelphia County, PA",14000US42101014700
2015,2013,2013,0,Total,14375,11504.0,"Census Tract 148, Philadelphia County, PA",14000US42101014800
2016,2013,2013,0,Total,26967,8302.0,"Census Tract 149, Philadelphia County, PA",14000US42101014900
2017,2013,2013,0,Total,21250,17209.0,"Census Tract 151.01, Philadelphia County, PA",14000US42101015101
2018,2013,2013,0,Total,13485,6452.0,"Census Tract 151.02, Philadelphia County, PA",14000US42101015102
2019,2013,2013,0,Total,12330,3605.0,"Census Tract 152, Philadelphia County, PA",14000US42101015200
2020,2013,2013,0,Total,12931,4551.0,"Census Tract 153, Philadelphia County, PA",14000US42101015300
2021,2013,2013,0,Total,19423,8061.0,"Census Tract 156, Philadelphia County, PA",14000US42101015600
2022,2013,2013,0,Total,32820,8317.0,"Census Tract 157, Philadelphia County, PA",14000US42101015700
2023,2013,2013,0,Total,44630,5208.0,"Census Tract 158, Philadelphia County, PA",14000US42101015800
2024,2013,2013,0,Total,49286,7980.0,"Census Tract 160, Philadelphia County, PA",14000US42101016000
2025,2013,2013,0,Total,25441,6538.0,"Census Tract 161, Philadelphia County, PA",14000US42101016100
2026,2013,2013,0,Total,17794,6597.0,"Census Tract 162, Philadelphia County, PA",14000US42101016200
2027,2013,2013,0,Total,12381,2938.0,"Census Tract 163, Philadelphia County, PA",14000US42101016300
2028,2013,2013,0,Total,12569,2413.0,"Census Tract 164, Philadelphia County, PA",14000US42101016400
2029,2013,2013,0,Total,12121,7268.0,"Census Tract 165, Philadelphia County, PA",14000US42101016500
2030,2013,2013,0,Total,24479,7094.0,"Census Tract 166, Philadelphia County, PA",14000US42101016600
2031,2013,2013,0,Total,20079,6739.0,"Census Tract 167.01, Philadelphia County, PA",14000US42101016701
2032,2013,2013,0,Total,25996,7141.0,"Census Tract 167.02, Philadelphia County, PA",14000US42101016702
2033,2013,2013,0,Total,26989,5007.0,"Census Tract 168, Philadelphia County, PA",14000US42101016800
2034,2013,2013,0,Total,27070,5463.0,"Census Tract 169.01, Philadelphia County, PA",14000US42101016901
2035,2013,2013,0,Total,25382,4056.9999999999995,"Census Tract 169.02, Philadelphia County, PA",14000US42101016902
2036,2013,2013,0,Total,30694,14685.0,"Census Tract 170, Philadelphia County, PA",14000US42101017000
2037,2013,2013,0,Total,27244,5091.0,"Census Tract 171, Philadelphia County, PA",14000US42101017100
2038,2013,2013,0,Total,20357,6394.0,"Census Tract 172.01, Philadelphia County, PA",14000US42101017201
2039,2013,2013,0,Total,22038,6441.0,"Census Tract 172.02, Philadelphia County, PA",14000US42101017202
2040,2013,2013,0,Total,21314,3095.0,"Census Tract 173, Philadelphia County, PA",14000US42101017300
2041,2013,2013,0,Total,16414,5679.0,"Census Tract 174, Philadelphia County, PA",14000US42101017400
2042,2013,2013,0,Total,14340,2663.0,"Census Tract 175, Philadelphia County, PA",14000US42101017500
2043,2013,2013,0,Total,14121,2920.0,"Census Tract 176.01, Philadelphia County, PA",14000US42101017601
2044,2013,2013,0,Total,17296,2991.0,"Census Tract 176.02, Philadelphia County, PA",14000US42101017602
2045,2013,2013,0,Total,18459,6864.0,"Census Tract 177.01, Philadelphia County, PA",14000US42101017701
2046,2013,2013,0,Total,15392,1812.9999999999998,"Census Tract 177.02, Philadelphia County, PA",14000US42101017702
2047,2013,2013,0,Total,22458,4479.0,"Census Tract 178, Philadelphia County, PA",14000US42101017800
2048,2013,2013,0,Total,22050,5708.0,"Census Tract 179, Philadelphia County, PA",14000US42101017900
2049,2013,2013,0,Total,32031,11183.0,"Census Tract 180.01, Philadelphia County, PA",14000US42101018001
2050,2013,2013,0,Total,38051,6877.999999999999,"Census Tract 180.02, Philadelphia County, PA",14000US42101018002
2051,2013,2013,0,Total,44104,8128.0,"Census Tract 183, Philadelphia County, PA",14000US42101018300
2052,2013,2013,0,Total,47892,6029.0,"Census Tract 184, Philadelphia County, PA",14000US42101018400
2053,2013,2013,0,Total,22263,8185.0,"Census Tract 188, Philadelphia County, PA",14000US42101018800
2054,2013,2013,0,Total,28056,3873.0,"Census Tract 190, Philadelphia County, PA",14000US42101019000
2055,2013,2013,0,Total,29625,6849.0,"Census Tract 191, Philadelphia County, PA",14000US42101019100
2056,2013,2013,0,Total,23608,4950.0,"Census Tract 192, Philadelphia County, PA",14000US42101019200
2057,2013,2013,0,Total,13477,2094.0,"Census Tract 195.01, Philadelphia County, PA",14000US42101019501
2058,2013,2013,0,Total,14259,5713.0,"Census Tract 195.02, Philadelphia County, PA",14000US42101019502
2059,2013,2013,0,Total,20371,3573.0,"Census Tract 197, Philadelphia County, PA",14000US42101019700
2060,2013,2013,0,Total,21497,1456.0,"Census Tract 198, Philadelphia County, PA",14000US42101019800
2061,2013,2013,0,Total,22619,7540.0,"Census Tract 199, Philadelphia County, PA",14000US42101019900
2062,2013,2013,0,Total,28696,9998.0,"Census Tract 200, Philadelphia County, PA",14000US42101020000
2063,2013,2013,0,Total,21917,9018.0,"Census Tract 201.01, Philadelphia County, PA",14000US42101020101
2064,2013,2013,0,Total,31503,2769.0,"Census Tract 201.02, Philadelphia County, PA",14000US42101020102
2065,2013,2013,0,Total,24768,4401.0,"Census Tract 202, Philadelphia County, PA",14000US42101020200
2066,2013,2013,0,Total,24891,4796.0,"Census Tract 203, Philadelphia County, PA",14000US42101020300
2067,2013,2013,0,Total,28564,6276.0,"Census Tract 204, Philadelphia County, PA",14000US42101020400
2068,2013,2013,0,Total,21600,5427.0,"Census Tract 205, Philadelphia County, PA",14000US42101020500
2069,2013,2013,0,Total,47235,12672.0,"Census Tract 206, Philadelphia County, PA",14000US42101020600
2070,2013,2013,0,Total,63243,12730.0,"Census Tract 207, Philadelphia County, PA",14000US42101020700
2071,2013,2013,0,Total,37727,9606.0,"Census Tract 208, Philadelphia County, PA",14000US42101020800
2072,2013,2013,0,Total,54667,16889.0,"Census Tract 209, Philadelphia County, PA",14000US42101020900
2073,2013,2013,0,Total,59880,14302.0,"Census Tract 210, Philadelphia County, PA",14000US42101021000
2074,2013,2013,0,Total,65925,8762.0,"Census Tract 211, Philadelphia County, PA",14000US42101021100
2075,2013,2013,0,Total,61932,11900.0,"Census Tract 212, Philadelphia County, PA",14000US42101021200
2076,2013,2013,0,Total,61944,5086.0,"Census Tract 213, Philadelphia County, PA",14000US42101021300
2077,2013,2013,0,Total,63912,5278.0,"Census Tract 214, Philadelphia County, PA",14000US42101021400
2078,2013,2013,0,Total,70512,6331.0,"Census Tract 215, Philadelphia County, PA",14000US42101021500
2079,2013,2013,0,Total,65197,17156.0,"Census Tract 216, Philadelphia County, PA",14000US42101021600
2080,2013,2013,0,Total,61382,8798.0,"Census Tract 217, Philadelphia County, PA",14000US42101021700
2081,2013,2013,0,Total,42323,7617.0,"Census Tract 218, Philadelphia County, PA",14000US42101021800
2082,2013,2013,0,Total,81216,1186.0,"Census Tract 219, Philadelphia County, PA",14000US42101021900
2083,2013,2013,0,Total,76250,21338.0,"Census Tract 220, Philadelphia County, PA",14000US42101022000
2084,2013,2013,0,Total,102578,37897.0,"Census Tract 231, Philadelphia County, PA",14000US42101023100
2085,2013,2013,0,Total,74730,11458.0,"Census Tract 235, Philadelphia County, PA",14000US42101023500
2086,2013,2013,0,Total,75179,16549.0,"Census Tract 236, Philadelphia County, PA",14000US42101023600
2087,2013,2013,0,Total,50292,14636.0,"Census Tract 237, Philadelphia County, PA",14000US42101023700
2088,2013,2013,0,Total,31328,7872.000000000001,"Census Tract 238, Philadelphia County, PA",14000US42101023800
2089,2013,2013,0,Total,28508,1255.0,"Census Tract 239, Philadelphia County, PA",14000US42101023900
2090,2013,2013,0,Total,34375,9298.0,"Census Tract 240, Philadelphia County, PA",14000US42101024000
2091,2013,2013,0,Total,12399,3283.0,"Census Tract 241, Philadelphia County, PA",14000US42101024100
2092,2013,2013,0,Total,22970,5440.0,"Census Tract 242, Philadelphia County, PA",14000US42101024200
2093,2013,2013,0,Total,33220,11763.0,"Census Tract 243, Philadelphia County, PA",14000US42101024300
2094,2013,2013,0,Total,33733,4490.0,"Census Tract 244, Philadelphia County, PA",14000US42101024400
2095,2013,2013,0,Total,30255,4644.0,"Census Tract 245, Philadelphia County, PA",14000US42101024500
2096,2013,2013,0,Total,23851,8480.0,"Census Tract 246, Philadelphia County, PA",14000US42101024600
2097,2013,2013,0,Total,20440,4357.0,"Census Tract 247, Philadelphia County, PA",14000US42101024700
2098,2013,2013,0,Total,36707,7331.000000000001,"Census Tract 248, Philadelphia County, PA",14000US42101024800
2099,2013,2013,0,Total,30461,10453.0,"Census Tract 249, Philadelphia County, PA",14000US42101024900
2100,2013,2013,0,Total,32081,3309.0,"Census Tract 252, Philadelphia County, PA",14000US42101025200
2101,2013,2013,0,Total,33568,5706.0,"Census Tract 253, Philadelphia County, PA",14000US42101025300
2102,2013,2013,0,Total,51738,11330.0,"Census Tract 254, Philadelphia County, PA",14000US42101025400
2103,2013,2013,0,Total,70881,14951.999999999998,"Census Tract 255, Philadelphia County, PA",14000US42101025500
2104,2013,2013,0,Total,71875,13015.0,"Census Tract 256, Philadelphia County, PA",14000US42101025600
2105,2013,2013,0,Total,58841,8695.0,"Census Tract 257, Philadelphia County, PA",14000US42101025700
2106,2013,2013,0,Total,53289,11644.0,"Census Tract 258, Philadelphia County, PA",14000US42101025800
2107,2013,2013,0,Total,40380,9356.0,"Census Tract 259, Philadelphia County, PA",14000US42101025900
2108,2013,2013,0,Total,48056,16936.0,"Census Tract 260, Philadelphia County, PA",14000US42101026000
2109,2013,2013,0,Total,48146,6835.000000000001,"Census Tract 261, Philadelphia County, PA",14000US42101026100
2110,2013,2013,0,Total,51289,5065.0,"Census Tract 262, Philadelphia County, PA",14000US42101026200
2111,2013,2013,0,Total,43081,6038.0,"Census Tract 263.01, Philadelphia County, PA",14000US42101026301
2112,2013,2013,0,Total,42094,8248.0,"Census Tract 263.02, Philadelphia County, PA",14000US42101026302
2113,2013,2013,0,Total,37147,15374.0,"Census Tract 264, Philadelphia County, PA",14000US42101026400
2114,2013,2013,0,Total,45978,9359.0,"Census Tract 265, Philadelphia County, PA",14000US42101026500
2115,2013,2013,0,Total,43509,3990.9999999999995,"Census Tract 266, Philadelphia County, PA",14000US42101026600
2116,2013,2013,0,Total,32500,7971.0,"Census Tract 267, Philadelphia County, PA",14000US42101026700
2117,2013,2013,0,Total,35842,6452.0,"Census Tract 268, Philadelphia County, PA",14000US42101026800
2118,2013,2013,0,Total,53864,14806.0,"Census Tract 269, Philadelphia County, PA",14000US42101026900
2119,2013,2013,0,Total,51645,12050.0,"Census Tract 270, Philadelphia County, PA",14000US42101027000
2120,2013,2013,0,Total,44241,7082.000000000001,"Census Tract 271, Philadelphia County, PA",14000US42101027100
2121,2013,2013,0,Total,44336,11437.0,"Census Tract 272, Philadelphia County, PA",14000US42101027200
2122,2013,2013,0,Total,46940,8148.999999999999,"Census Tract 273, Philadelphia County, PA",14000US42101027300
2123,2013,2013,0,Total,25608,6374.0,"Census Tract 274.01, Philadelphia County, PA",14000US42101027401
2124,2013,2013,0,Total,36083,11458.0,"Census Tract 274.02, Philadelphia County, PA",14000US42101027402
2125,2013,2013,0,Total,33750,13129.0,"Census Tract 275, Philadelphia County, PA",14000US42101027500
2126,2013,2013,0,Total,30717,5914.0,"Census Tract 276, Philadelphia County, PA",14000US42101027600
2127,2013,2013,0,Total,24049,6501.0,"Census Tract 277, Philadelphia County, PA",14000US42101027700
2128,2013,2013,0,Total,30789,3817.0,"Census Tract 278, Philadelphia County, PA",14000US42101027800
2129,2013,2013,0,Total,32181,7034.0,"Census Tract 279.01, Philadelphia County, PA",14000US42101027901
2130,2013,2013,0,Total,30679,5582.0,"Census Tract 279.02, Philadelphia County, PA",14000US42101027902
2131,2013,2013,0,Total,25056,4253.0,"Census Tract 280, Philadelphia County, PA",14000US42101028000
2132,2013,2013,0,Total,34149,6081.0,"Census Tract 281, Philadelphia County, PA",14000US42101028100
2133,2013,2013,0,Total,30412,7358.999999999999,"Census Tract 282, Philadelphia County, PA",14000US42101028200
2134,2013,2013,0,Total,19369,6665.0,"Census Tract 283, Philadelphia County, PA",14000US42101028300
2135,2013,2013,0,Total,25598,7587.0,"Census Tract 284, Philadelphia County, PA",14000US42101028400
2136,2013,2013,0,Total,30077,11675.0,"Census Tract 285, Philadelphia County, PA",14000US42101028500
2137,2013,2013,0,Total,25975,3827.0,"Census Tract 286, Philadelphia County, PA",14000US42101028600
2138,2013,2013,0,Total,20082,7467.0,"Census Tract 287, Philadelphia County, PA",14000US42101028700
2139,2013,2013,0,Total,28510,4572.0,"Census Tract 288, Philadelphia County, PA",14000US42101028800
2140,2013,2013,0,Total,30068,5065.0,"Census Tract 289.01, Philadelphia County, PA",14000US42101028901
2141,2013,2013,0,Total,32177,8554.0,"Census Tract 289.02, Philadelphia County, PA",14000US42101028902
2142,2013,2013,0,Total,35491,4848.0,"Census Tract 290, Philadelphia County, PA",14000US42101029000
2143,2013,2013,0,Total,27526,3509.0,"Census Tract 291, Philadelphia County, PA",14000US42101029100
2144,2013,2013,0,Total,36319,8844.0,"Census Tract 292, Philadelphia County, PA",14000US42101029200
2145,2013,2013,0,Total,19495,14209.000000000002,"Census Tract 293, Philadelphia County, PA",14000US42101029300
2146,2013,2013,0,Total,20641,2756.0,"Census Tract 294, Philadelphia County, PA",14000US42101029400
2147,2013,2013,0,Total,26346,3567.0000000000005,"Census Tract 298, Philadelphia County, PA",14000US42101029800
2148,2013,2013,0,Total,19519,3989.0,"Census Tract 299, Philadelphia County, PA",14000US42101029900
2149,2013,2013,0,Total,28020,3159.0,"Census Tract 300, Philadelphia County, PA",14000US42101030000
2150,2013,2013,0,Total,38019,7009.999999999999,"Census Tract 301, Philadelphia County, PA",14000US42101030100
2151,2013,2013,0,Total,35283,6099.0,"Census Tract 302, Philadelphia County, PA",14000US42101030200
2152,2013,2013,0,Total,33826,4507.0,"Census Tract 305.01, Philadelphia County, PA",14000US42101030501
2153,2013,2013,0,Total,38886,4195.0,"Census Tract 305.02, Philadelphia County, PA",14000US42101030502
2154,2013,2013,0,Total,33228,9835.0,"Census Tract 306, Philadelphia County, PA",14000US42101030600
2155,2013,2013,0,Total,44125,5444.0,"Census Tract 307, Philadelphia County, PA",14000US42101030700
2156,2013,2013,0,Total,50797,6874.0,"Census Tract 308, Philadelphia County, PA",14000US42101030800
2157,2013,2013,0,Total,38171,7363.0,"Census Tract 309, Philadelphia County, PA",14000US42101030900
2158,2013,2013,0,Total,48420,9196.0,"Census Tract 310, Philadelphia County, PA",14000US42101031000
2159,2013,2013,0,Total,37231,7530.999999999999,"Census Tract 311.01, Philadelphia County, PA",14000US42101031101
2160,2013,2013,0,Total,35224,5777.0,"Census Tract 311.02, Philadelphia County, PA",14000US42101031102
2161,2013,2013,0,Total,30409,11408.0,"Census Tract 312, Philadelphia County, PA",14000US42101031200
2162,2013,2013,0,Total,26476,5440.0,"Census Tract 313, Philadelphia County, PA",14000US42101031300
2163,2013,2013,0,Total,34570,5361.0,"Census Tract 314.01, Philadelphia County, PA",14000US42101031401
2164,2013,2013,0,Total,35742,5296.0,"Census Tract 314.02, Philadelphia County, PA",14000US42101031402
2165,2013,2013,0,Total,49107,9053.0,"Census Tract 315.01, Philadelphia County, PA",14000US42101031501
2166,2013,2013,0,Total,43112,6107.0,"Census Tract 315.02, Philadelphia County, PA",14000US42101031502
2167,2013,2013,0,Total,33675,7755.000000000001,"Census Tract 316, Philadelphia County, PA",14000US42101031600
2168,2013,2013,0,Total,43288,6624.0,"Census Tract 317, Philadelphia County, PA",14000US42101031700
2169,2013,2013,0,Total,32566,5020.0,"Census Tract 318, Philadelphia County, PA",14000US42101031800
2170,2013,2013,0,Total,39412,8207.0,"Census Tract 319, Philadelphia County, PA",14000US42101031900
2171,2013,2013,0,Total,38223,4876.0,"Census Tract 320, Philadelphia County, PA",14000US42101032000
2172,2013,2013,0,Total,31946,3199.0,"Census Tract 321, Philadelphia County, PA",14000US42101032100
